Argomento;Numero;Cognome;Nome;Titolo;Descrizione;Prezzo;Soffietto;
Arte;126;D'Agostino Paola. ;;Cosimo Fanzago scultore.;Napoli. Paparo 2011, 4°, pp. 494, con centinaia di ill. in nero e a colori. Leg. edit., sovracc. ill. ;€ 50;
Arte;127;De Mieri;Stefano.;Girolamo Imperato nella pittura napoletana tra '500 e '600.;Napoli. Arte Tipografica 2009, 8°, pp. 418, con ill. nel testo e 32 tavole f.t.;€ 15;
Arte;128;Dempsey;Charles.;Il ritratto dell'Amore. ;La Primavera di Botticelli e la cultura umanistica al tempo di Lorenzo il Magnifico. Napoli. La stanza delle scritture 2007, 8°, pp. 332, con 16 tavole a colori f.t. e 24 figure in nero nel testo. Leg. t.t., edit., sovracc. ill. ;€ 15;
Arte;129;Farina ;Viviana.;Il giovane Salvator Rosa 1635-1640 circa. ;Napoli. Paparo 2010, 8° grande, pp. 240, con molte ill. in nero e a colori n.t.;€ 15;
Arte;130;Fioravanti;Ervardo.;Disegni degli anni Cinquanta.;on una nota di Renato Sitti. Ferrara. A cura della C.C.d.L. 1976, 16°, pp. 140, n.n. com molte ill. a piena pagina.;€ 20;Il diario grafico di un cronista, appunti dei fatti che accadevano in Italia e nekl ferrarese fra il 1947 e il 1960.
Arte;131;Fossataro;Raffaele.;Federico Rossano. ;A cura di Alfredo Schettini. Milano. Martello 1964, 8°, pp. 78, con 35 ill. in nero e a colori n.t. Leg. edit., sovracc. ill. ;€ 10;
Arte;132;Galleria Carlo Virgilio.;;Disegni Romani di Figura 1800 - 1870.;Roma. De Luca 1979m 8°, pp. 50, con 51 ill. f.t.;€ 10;
Arte;133;Marées;Hans von.;Arte come autobiografia. Kunst als Autobiographie. ;Testo in italiano e in tedesco. A cura di Lea Ritter Santini e Christiane Groeben. Napoli. Macchiaroli 2005, 8°, pp. 390, con molte ill. in nero e a colori n.t.;€ 15;
arte;134;Mariategui;José Carlos.;Avanguardia artistica e avanguardia politica.;A cura di Antonio Melis. Milano. Mazzotta 1975, 8°, pp. 220.;€ 14;
Arte;135;Panzeri;Ambrogio (a cura).;Pittori della Scuola Veneta.;Venezia. Sae 1975, 4°, pp. 198, con moltissime ill. in nero e a colori n.t. Testo in Italiano, Inglese, Francese, Tedesco, Spagnolo, Portoghese. Leg. t.t. edit., sovracc. ill.;€ 18;
Arte;136;Previtali;Giovanni.;Recensioni, interventi, questioni di metodo. ;Scritti da quotidiani e periodici 1962 - 1988. Napoli. Paparo 1999, 8°, pp. 224.;€ 12;
Arte;137;Rossi;Sergio.;Dalle botteghe alle accademie. ;Realtà sociale e teorie artistiche a Firenze dal XIV al XVI secolo. Prefazione di Maurizio Calvesi. Milano. Feltrinelli 1980, 8°, pp. 198. ;€ 14;
Arte;138;Trione;Vincenzo.;La grammatica della pittura. Giorgio de Chirico.;Arte e critica. Napoli. Arte Tipografica 2004, 8°, pp. 152.;€ 10;
Arte;139;Venturi;Adolfo.;Orme di Raffaello in Roma. ;"Roma. Casa Editrice ""Roma"" s.d. (anni trenta), 8°, pp. 108, con 24 tavole f.t.";€ 13;
Arte;140;Viale Ferrero;M ;Filippo Juvarra scenografo e architetto teatrale. ;Torino. Fratelli Pozzo 1970, 4°, pp. 392, con 182 tavole, tra disegni e incisioni. Raccolta di disegni e incisioni da tutta Europa realizzati da Filippo Juvarra. Leg. t.t. edit., sovracc. ill. ;€ 25;
Arte;141;;;Dalì Scultore. Dalì Illustratore.;Napoli 1988, 4°, pp. 88, con molte ill. in nero e a colori n.t.;€ 14;
Arte;142;;;"Ingres in Italia (1806-1824; 1835-1841). ";Mostra all'Accademia di Francia, Villa Medici Roma 26 febbraio - 28 aprile 1968. Roma De Luca 1968, 8° quadrotto, pp. Xxvi - 194, con molte ill. in nero e a colori n.t.;€ 14;
arte ;143;Autori diversi.;;Scritti di storia dell'arte per il settantesimo dell'Associazione Napoletana per i Monumenti del Paesaggio.;Napoli 1990, 4°, pp. 144. Con 44 tavole ft a col. e bn. Bross. edit., sovracc. ill. ;€ 30;Scritti di Gennaro Borrelli, Elio Catello, Leonardo Di Mauro....
arte ;144;Niccoli;Ottavia.;Vedere con gli occhi del cuore.;Alle origini del potere delle immagini. Bari. Laterza 2011, 8°, pp. xii - 196, con 36 figure a colori. Bross. edit., sovracc. ill.;€ 12;
arte ;145;Piersanti;Umberto.;Sul limite d'ombra.;La'arte e la polis. Bologna. Cappelli 1989, 8°, pp. 406.;€ 12;
arte ;146;Previtali;Giovanni (a cura).;L'arte di scrivere sull'arte.;Roberto Longhi nella cultura del nostro tempo. Roma. Editori Riuniti 1982, 8°, pp. 264.;€ 15;
Arte ;147;Rossi;Ferdinando.;La pittura di pietra.;Presentazione di Ugo Procacci. Firenze. Giunti Martello 1984, 4°, pp. 170, con molte ill. in nero e a colori n.t. ;€ 25;Il mosaico, l'intarsio e le storie.
arte ;148;Solmi;Franco (a cura).;Salvatore Fiume.;Insinuazione metafisica. Venezia. Marsilio 1989, 4°, pp. 122, con 82 tavole in nero e a colori. Testo italiano ed inglese.;€ 16;
arte - collezionismo;149;Autori diversi.;;Jean Michel Basquiat.;Milano. Rizzoli 2000, 4°, pp. 336, interamente illustrato a colori. Leg. edit., sovracc.;€ 45;Testi di Herbert e Leonora Schorr, Peter M. Brant, Glenn O'Brien, Fred Brathwaite, Henry Geldzahler, Keith Haring.
arte - collezionismo;150;Ojetti;Ugo.;In Italia, l'arte ha da essere italiana?;Milano. Mondadori 1942, 8°, pp. 376. Bross. edit., sovracc.;€ 14;
arte - collezionismo;151;Scialoja;Toti.;Opere 1955-1963.;A cura di Fabrizio D'Amico. Milano. Skira 1999, 4°, pp. 222, con 30 tavole a colori. Leg. t.t. edit.;€ 25;
arte - collezionismo;152;Seuphor;Michel.;Piet Mondrian.;"La vita e l'opera. Prefazione di Georg Schmidt. Milano. Saggiatore 1959, 4°, pp. 416, con 708 illustrazioni bn e 35 a colori applicate tutte nel testo. Leg. edit., sovracc. ill.
.";€ 60;
arte - collezionismo;153;Soavi;Giorgio.;Disegni di Giacometti.;Milano. Domus 1973, 4°, pp. 222, interamente illustrato. 3000 esemplari numerati (nostro n. 2115). Leg. t.t. Astuccio.;€ 45;
Arti minori;154;Donatone ;Guido;La maiolica napoletana dagli Aragonesi al Cinquecento.;Napoli. Paparo 2013, 4°, pp. 128, con 64 tavolea colori f.t.;€ 20;
Arti Minori - Ceramica;155;Mosca;Luigi.;Napoli e l'arte ceramica dal XIII al XX secolo.;Con marche e piante di antiche fabbriche. Seconda edizione. Napoli. Fiorentino 1963, 8°, pp. 258, con ill. e tavole in nero e a colori nel e fuori testo. ;€ 12;
Arti minori - Corallo;156;Castigliano Antonietta, Liverino Silvano.;Il corallo.;Aspetto storico-geografico di una tradizione millenaria.;Napoli. Loffredo 2004, 8°, pp. 76, con 29 ill. a colori.;€ 10;
Arti minori - Corallo;157;Liverino;Basilio.;Il Corallo dalle origini ai nostri giorni. ;IV edizione completamente rinnovata e aggiornata. Napoli. Arte Tipografica 1998, 4°, pp. 276, con moltissime ill. a colori n.t. Leg. edit., sovracc. ill. ;€ 25;
Arti minori - Oreficeria;158;Becatti ;Giovanni.;Oreficerie antiche dalla Minoiche alle Barbariche. ;Roma. Istituto Poligrafico dello Stato 1955, 4°, pp. 256, con  169 tavole fotografiche in b.n. f.t. in numerazione romana e 9 tavole  a colori o in b.n. f.t. Leg. t.t. edit., titoli in oro. ;€ 70;"Descrive 590 capolavori dell'oreficeria del mondo classico mediterraneo, ""allargando di scorcio lo sguardo a quella delle civiltà periferiche scitiche, nordiche, celtiche, iberiche"". Con note bibliografiche, catalogo descrittivo, bibliografia e indici.
"
Arti minori - Oreficeria;159;Boari;Annie.;Oro in passerella.;Quaranta donne di spettacolo e una nota di Nantas Salvalaggio.  Roma. Il Ventaglio 1989, 4°, pp. 156, con molte ill. in nero e a colori n.t. Leg. edit., sovracc. ill. ;€ 20;
Arti minori - Oreficeria;160;Gabardi;Melissa (a cura).;Gioielli.;Gli stili e il mercato. Milano 1984, 4°, pp. 266, con centinaia di ill. in nero e a colore nel testo. Leg. edit., sovracc. ill. ;€ 35;
Arti minori - Oreficeria;161;Gabardi;Melissa.;Gioielli anni '40. ;I gioielli degli anni Quaranta in Europa. Seconda edizione. Testo in francese, in inglese , in italiano. Milano. Mondadori 1985, 4°, pp. 142, con molte ill. in nero e a colori n.t. Leg. edit., sovracc. ill. ;€ 35;
Arti minori - Oreficeria;162;Mariotti;Gabriella. Fotografie di Giovanni Ricci.;All my Basket.;American Costume Jewelry. Gioielli fantasia americani 1930-1960. Milano. Franco Maria ricci 1996, 4°, pp. 72, con molte ill. in nero a colori. Leg. edit., sovracc. ill. ;€ 30;
Arti minori - Oreficeria;163;Scarisbrick;Diana (a cura).;Il valore dei gioielli;e degli orologi da collezione. Torino. Allemandi 1984, 4°, pp. 288, con moltissime ill. in nero e a colori. Leg. edit., sovracc. ill.  ;€ 30;
Arti minori - Oreficeria;164;Sherr Dubin;Lois.;Le storie delle Perline. ;Milano. Garzanti 1988, 4°, pp. 364, con 356 illustrazioni, di cui 254 tavole a colori. Leg. edit., sovracc. ill. ;€ 30;Grani per ornamenti, elementi di collane e bracciali in vetro, metallo, pietra, perla, conchiglia, corallo, ambra, osso… dalla presistoria ai giorni nostri.
Arti minori - Oreficeria;165;;;I gioielli degli anni '20-40 Cartier e i grandi del Déco. ;Milano. Electa 1986, 4#, pp. 130, con 196 ill. a colori nel testo. Leg. edit., sovracc. ill. Astuccio.;€ 35;
Arti minori - vetro;166;Balboni Brizza;Maria Teresa (a cura).;Vetri.;Le guide del Museo. Museo Poldi Pezzoli. Milano. Firenze. Sovardino 1991, 8°, pp. 34 + 32 tavole a colori. Leg. t.t. edit., sovracc. ill. ;12;
Astronomia;167;Buergel;Bruno.;Dai mondi lontani.;Torino. Einaudi 1946, 8°, pp. 642, con 250 figure nel e 59 tavole f.t. Leg. edit. ill. ;€ 24;
Bibliografia | Bibliofilia;168;[Anonimo, ma Gino Doria];;Un editore calunniato.;Napoli. Arte Tipografica 1985, 8°, pp. 56. ;€ 12;"contiene di Gino Doria, il ""borgesiano"", Sogno di un bibliofilo"
Bibliografia | Bibliofilia;169;Aeschlimann;Erardo (a cura).;Bibliografia del libro d'arte italiano. ;1940- 1952. Roma. Bestetti 1952, 8°, pp. Xvi - 380, con 36 tavole fuori testo. ;€ 24;Tutte le Edizioni di pregio illustrate da Artisti contemporanei, quelle di pregio tipografico e bibliografico… Arti Minoriinfini gli Itinerari e Guide Artistiche...
Bibliografia | Bibliofilia;170;Autori diversi.;;Museo Bodoniano.;Convegno e mostra bodoniana. Parma. Biblioteca Palatina 1958, 8°, pp. 92, con 5 tavole bn ft.;€ 20;
Bibliografia | Bibliofilia;171;Autori diversi.;;Per Riccardo Ricciardi.;Napoli. Arte Tipografica 1993, 8°, pp. 32.;€ 10;Testi di G. Doria, G. Ansaldo, S. Visco.
Bibliografia | Bibliofilia;172;De Frede;Carlo.;Ricerche per la storia della stampa e la diffusione delle idee riformate nell'Italia del Cinquecento.;Napoli. De Simone 1985, 8°, pp. 166.;€ 10;I tre saggi qui pubblicati concernono la funzione della stampa e più propriamente del libro stampato nella vita culturale e religiosa italiana tra Umanesimo e Riforma.
Bibliografia | Bibliofilia;173;Ferrigni;Mario.;Aldo Manuzio.;Milano. Alpes 1925, 8°, pp. 256. Leg. t.t. titoli al d.;€ 35;
Bibliografia | Bibliofilia;174;Luise;Flavia.;Librai editori a Napoli nel XVIII secolo. ;Michele e Gabriele Stasi e il circolo filangieriano. Napoli. Liguori 2001, 8°, pp. 274, con 14 tavole f.t.;€ 10;
Bibliografia | Bibliofilia;175;Miquel i Piras;Ramon.;La leggenda del libraio assassino di Barcellona.;A cura di Valentina Ripa. Napoli. D. & D. 2012, 8°, pp. 126, con ill. n.t.;€ 10;«Sempre scontroso e chiuso nei suoi pensieri, solo un'idea poteva distoglierlo dalla sua melancolia: i libri.»
Bibliografia | Bibliofilia;176;Nebbiai Dalla Guarda;Donatella.;I documenti per la storia delle biblioteche medievali (secoli IX-XV).;Roma. Jouvence 1992, 8°, pp. 146.;€ 14;
Bibliografia | Bibliofilia;177;Nicolini;Benedetto.;Profilo di Gino Doria. ;Napoli. Grimaldi & Cicerano 1985, 8° grande, pp. 16. Stampato in 300 esemplari in crta d'Amalfi.;€ 15;
Bibliografia | Bibliofilia;178;Pane;Roberto.;Ricordo di Ricciardi. ;"Napoli. ""Napoli Nobilissima"" 1977, 8°, pp. 32, con un disegno dell'editore. Esemplare a fogli chiusi.";€ 12;
Bibliografia | Bibliofilia;179;Pironti;Pasquale.;Luigi Chiurazzi (1831 - 1926) e l'Editoria napoletana. ;In Appendice  Le collezioni economiche a Napoli.  Napoli. Pironti s.d. (anni Ottanta), 8°, pp. 62.  ;€ 12;
Bibliografia | Bibliofilia;180;Pironti;Pasquale.;Salvatore di Giacomo editore ;(saggio e bibliografia). Napoli. Pironti 1982, 8°, pp. 138. ;€ 12;
Bibliografia | Bibliofilia;181;Raman Ann, Cockshae;Pierre (a cura). ;Bibliothèque Royale de Belgique. Cent cinquantième anniversaire de l'ouverture au public 21 mai 1839.;Cent cinquante pièces remarqables choisies dans ses collections. Bruxelles 1989, 4°, pp. 178, con molte ill. n.t.;€ 10;
Bibliografia | Bibliofilia;182;Romano Vincenzo;Maria Rosaria (a cura). ;Le Cinquecentine nella raccolta di Benedetto Nicolini. ;Napoli. Istituto Italiano per gli Studi Storici 1999, 8°, pp. xxviii -  322, con ill. n.t.;€ 10;Sono descritte con cognizione e competenza 758 schede, le cinquecentine della biblioteca che conteneva 30.000 opere. 
Bibliografia | Bibliofilia;183;Spadolini;Giovanni.;Una Casa Editrice nella storia d'Italia. ;Bologna. Zanichelli 1959, 8°, pp. 58.;€ 14;Discorso pronunciato in occasione del Centenario della fondazione della Casa Editrice Zanichelli.  
Bibliografia | Bibliofilia;184;;;Breve cronaca del primo Centenario della Unione Tipografico-Editrice Torinese.;Torino 1955, 8°, pp. 96, con ill. n.t.;€ 10;
Bibliografia | Bibliofilia;185;;;Index librorum Prohibitorum Ss.mi D. N. PP. XII.;Città del Vaticano 1958, 8°, pp. 508. Contiene Bollettino n° 124 a cura del Servizo Stampa Città del Vaticano, del 26 maggio 1952. Allegato l'annunco della condanna delle opere di Alberto Moravia.  ;€ 20;
Biografie | Memorie | Profili;186;Alliuleva;Svetlana.;Soltanto un anno.;L'anno cruciale che ha fatto della figlia di Stalin il simbolo delle contraddizioni della nostra epoca. Milano. Mondadori 1969, 8°, pp. 448. Leg. edit., sovracc. ill.;€ 16;
Biografie | Memorie | Profili;187;Bowles;Paul.;Senza mai fermarsi.;Una autobiografia. Milano. Garzanti 1991, 8°, pp. 396, con molte tav. bn ft.;€ 14;
Biografie | Memorie | Profili;188;Carotenuto;Silvestro.;Galileo Galilei nella storia e nella leggenda.;Firenze. Vallecchi 1941, 8°, pp. viii - 440, con molte tavole in nero f.t.;€ 16;
Biografie | Memorie | Profili;189;Cloulas;Ivan.;I Borgia.;Roma. Salerno 1988, 8° grande, pp. 534. Leg. edit., sovracc. ill.;€ 10;
Biografie | Memorie | Profili;190;Dunn;Jane.;Sorelle e complici.;Vanessa Bell e Virginia Woolf. Torino. Bollati Boringhieri 1995, 8°, pp. 432, con 61 immagini bn f.t.;€ 14;
Biografie | Memorie | Profili;191;Estol;Horacio.;Pancho Villa.;Milano. Cooperativa del libro popolare 1953, 8°, pp. Xxiv 204. Leg. edit.;€ 10;
Biografie | Memorie | Profili;192;Ferri;Edgarda.;Maria Teresa.;Una donna al potere. Milano. Mondadori 1994, 8°, pp. 310. Leg. edit., sovracc. ill.;€ 12;
Biografie | Memorie | Profili;193;Gigante;Marcello.;Piero Treves (1911- 1922). ;Napoli. Istituto italiano per gli Studi Storici 1992, 8°, pp. 64.;€ 10;
Biografie | Memorie | Profili;194;Marchesi;Gustavo. ;Maria Luigia. Duchessa di Parma, Piacenza e Guastalla. ;Parma. Battei 1992, 4°, pp. 96, con molte ill. n.t. Leg. edit., sovracc. ill. ;€ 14;
Biografie | Memorie | Profili;195;Marcolongo;Roberto.;Leonardo Da Vinci artista e scienziato.;Milano Hoepli 1950, 16°, pp. xv - 280, con 16 figure e 23 tavole bn ft. Bross. edit., sovracc.;€ 15;
Biografie | Memorie | Profili;196;Paredi;Angelo.;Vita di Tommaso Moro.;Milano. Or 1987, 16°, pp. 140.;€ 10;
Biografie | Memorie | Profili;197;Perier;Madame.;Vita di Pascal.;Milano. Saggiatore 1958, 16°, pp. 80. Cart. edit.;€ 15;
Biografie | Memorie | Profili;198;Scarfoglio;Carlo.;La memoria di un giornalista.;Roma. Rospo Volante 1964, 16°, pp. 470.;€ 10;
Biografie | Memorie | Profili;199;Severgnini;Luigi.;La principessa di Belgiojoso.;Vita ed opere. Milano. Virgilio 1972, 8°, pp. 320. Bross. edit. sovracc. ill.;€ 10;
Biografie | Memorie | Profili;200;Speroni;Gigi.;Amedeo duca d'Aosta.;La resa dell'Amba Alagi e la morte in prigionia nei documenti segreti inglesi. Milano. Rusconi 1983, 8°, pp. 230, con molte tavole in nero f.t.;€ 12;
Biografie | Memorie | Profili;201;Von Speyr;Adrienne.;Dalla mia vita.;Autobiografia dell'età giovanile. Introduzione e cura di Hans Urs Von Balthasar. Milano. Jaca Book 1989, 8°, pp. 316.;€ 12;
Biografie | Memorie | Profili;202;Wuketits;Franz M.;Konrad Lorenz.;Una vita. Milano. Mondadori 1991, 8°, pp. 262, ricco di ill. in nero e a colori f.t. Leg. edit., sovracc. ill.;€ 13;
Brigantaggio;203;Bruno;Italo.;Brigantaggio merdionale.;Le Origine e il Cilento. Salerno. Libreria Antiquaria W. Casari - Testaferrata 1984, 8°, pp. 144.;€ 14;
Brigantaggio;204;D'Ambra;Angelo.;Viva il Re, abbasso la nazione.;Storie di briganti di Terra di Lavoro. Salerno. Ripostes 2010, 8°, pp. 108.;€ 10;
Brigantaggio;205;Grillandi;Massimo.;Fra Diavolo. ;Milano. Mondadori 1972, 8°, pp. 126, con illustrazioni nel testo di Ugo Monicelli. Leg. cart. Ill. ;€ 12;
Brigantaggio;206;Novacco;Domenico.;Inchiesta sulla mafia. ;Milano. Feltrinelli 1963, 8°, pp. 318;€ 10;
Brigantaggio;207;Ruta;Carlo.;Giuliano e lo Stato.;Documenti e voci del primo intrigo della repubblica. Palermo. EdiBisi 2004, 16°, pp. 148.;€ 10;
Brigantaggio;208;Vricella ;Enrico. ;Le estati dei Briganti.;Il brigantaggio post-unitario in San Rufo, San Pietro e Sant'Arsenio. San Rufo. Pro Loco 1994, 8°, pp. 112. ;€ 10;
Brigantaggio;209;Whitehead;Don.;Viaggio nel crimine.;La storia dei più clamorosi delitti nell'era moderna in tutto il mondo. Milano. Sugar 1961, 8°, pp. 275. Macchia di umido alla parte inferiore. ;€ 10;
Brigantaggio;210;Wilson;Colin, Pitman Patricia. ;Enciclopedia del delitto. ;"2 voll. Vol. 1. A-H; vol 2. I - Z. Milano. Lerici 1964, 8°, pp. 784, con ill. n.t. Leg. edit. cart. ill., in astuccio ill. ";.30.00;Una classificazione dei delitti e dei criminali.
Civiltà Araba;211;Boumaza;Bechir.;Né ayatollah, né emiri.;Le origini di un conflitto poltico-culturale e l'attualità della guerra tra Iraq e Iran. Milano. Jaca Book 2001, 8°, pp. 268 + 5 carte geografiche f.t.;€ 12;"""… per bocca di un arabo della Cabilia, così appassionato all'unità araba ed al rispetto delle differenze…"""
Civiltà Araba;212;Bredi;Daniela.;Nazione, etnia, genere: Le donne Muhagir di Karachi (Pakistan). ;Roma. Istituto per l'Oriente C.A. Nallino 2000, 8°, pp. 210.;€ 10;
Civiltà Araba;213;Francesca;Ersilia.;Teoria e pratica del commercio nell'Islam Medievale. ;I contratti di vendita e di commenda nel diritto ibadita. Roma. Istituto per l'Oriente C.A. Nallino 2002, 8°, pp. 232.;€ 12;
Civiltà Araba;214;Gabrieli;Francesco.;Aspetti della civiltà Arabo-Islamica.;Torino Eri 1956, 8°, pp. 212, con 19 tavole in nero f.t. Leg. t.t. edit., sovracc. con strappetti.;€ 18;
Costume;215;Charles-Roux;Edmonde.;L'Irregolare.;Milano. Rizzoli 1976, 8°, pp. 456. Leg. edit., sovracc. ill. ;€ 12;"""Chanel, la vita di una donna posseduta dalla sua leggenda"""
Costume;216;Gay Forden;Sara.;La saga dei Gucci.;Una storia avvincente di creatività, fascino, successo, follia. Milano. Ipoc 2009, 8°, pp. 524.;€ 12;
Costume;217;Metz;Floretta, Mondi Edmondo.;La più bella sei tu.;Modi e mode degli italiani attraverso 50 anni del concorso di Miss Italia. Roma. Edizione dell'Ulisse 1994, 8°, pp. 248, con 216 ill. n.t.;€ 12;
Critica Letteraria;218;Autore diversi.;;Enrico Pea.;"Numero monografico de ""Il Ponte"" luglio-agosto 1978, 8°, pp. 180. ";€ 12;Scritti di Contini, Guarnieri, Montale, Pea, Baldassari, Tabucchi…
Critica letteraria;219;Autori diversi.;Atti del Convegno 4-5 novembre 1992. ;"I ""Sillabari"" di Goffredo Parise.";Introduzione di Silvio Perrella. Napoli. Guida 1994, 8°, pp. 240, con 10 disegni di Giosetta Fioroni n.t. ;€ 13;
Critica letteraria;220;Autori diversi.;;L'analisi del racconto. ;Milano. Bompiani 1977, 8°, pp. 292.;€ 14;Testi Barthes, Greimas, Bremond, Eco, Gritti, Morin, Metz, Todorov, Genette. 
